Fighter_Id,Full Name,Ht.,Wt.,Reach,Stance
7a8a943823cfd649,Tai Bowden,"5' 11""",230,--,
08939d3a01e77524,Marcus Bossett,"6' 1""",215,--,Orthodox
09612a2fccc5b05c,Felix Lee Mitchell,--,--,--,Orthodox
604ef12669f235fd,Fabio Gurgel,"6' 0""",205,--,Orthodox
f57a233ec7585dd6,Sam Adkins,"6' 3""",225,--,Orthodox
790033995782b329,Reza Nasri,"5' 11""",205,--,Orthodox
128ca865d37ba2c6,Julian Sanchez,"6' 3""",300,--,Orthodox
1c38e02a2c35e013,Dave Berry,--,--,--,
580ae2e18e218bf5,John Campetella,"5' 9""",235,--,Orthodox
e35fd47220b6355b,Scott Fiedler,"6' 4""",235,--,Orthodox
f9e736be7a2f7bd6,Geza Kalman,"6' 1""",200,--,
9a3a6c003cc7bb3b,Dieusel Berto,"5' 9""",200,--,
0904ae249ff2c1ee,Koji Kitao,"6' 7""",350,--,Southpaw
db3bb7e872877d90,Mark Schultz,"5' 9""",200,--,Orthodox
a629a5a8ee1236de,Rafael Carino,"6' 8""",245,--,Orthodox
f492dd95ccba453d,Matt Andersen,"6' 2""",230,--,Southpaw
b8fcb0ab380ad520,Zane Frazier,"6' 5""",250,--,Orthodox
6f26acc85b150a0e,Paul Herrera,"5' 10""",185,--,Orthodox
3903da7fff6720a5,Thomas Ramirez,"6' 1""",410,--,Sideways
970c368acd69943e,Keith Mielke,"5' 8""",185,--,
418c34747793bb23,Oleg Taktarov,"6' 0""",210,--,Orthodox
4f490e01ed8b3d6f,Keith Hackney,"5' 11""",200,--,Sideways
bd3369ea8af1fcb7,Steve Jennum,"5' 10""",215,--,Orthodox
0b70d21ab19fcaca,Trent Jenkins,"6' 2""",185,--,
58b1b31ed7d18555,Scott Bessac,"6' 4""",245,--,
d915c4f52338fa11,Remco Pardoel,"6' 3""",260,--,Southpaw
afa925a6af87f386,Larry Cureton,"6' 2""",240,--,Orthodox
0005c8fea68363e8,Ryan Parker,"6' 3""",235,--,Southpaw
dd5b34cb8e67d4a9,Harold Howard,"6' 2""",240,--,Orthodox
1e715eea0424f387,Gerry Harris,"6' 8""",270,--,Orthodox
9ac7975c66fd63f8,David Hood,"6' 0""",200,--,
663f1e790ed01a87,Onassis Parungao,"5' 11""",200,--,
d16d7ce6caa4a3e8,Francesco Maturi,--,--,--,
b2ca704876db808f,Joel Sutton,"5' 11""",205,--,Orthodox
c1c7b5a04c87da3b,Anthony Macias,"5' 9""",185,--,Switch
81443dd1a36b0b96,Patrick Smith,"6' 2""",225,--,Orthodox
970810642881ee67,Rudyard Moncayo,"5' 10""",195,--,Orthodox
876e3db66144cb0d,John Matua,"6' 2""",400,--,Orthodox
d602508d388d2752,He-Man Gipson,--,--,--,
499b58fff2e108c2,Jack McGlaughlin,--,--,--,Orthodox
8356c85f3cb46e69,Todd Medina,"5' 10""",193,--,Southpaw
95910ba64ef692fd,Ernie Verdicia,"5' 11""",199,--,Orthodox
47076be1e235a221,Jon Hess,"6' 7""",295,--,
bb655da759d263aa,Andy Anderson,"5' 6""",240,--,
2563cc7c7360b29e,John Dowdy,--,--,--,
99fbaf032ea51be4,Asbel Cancio,"5' 10""",225,--,
6ff9dc2ef47bd076,Melton Bowen,"6' 0""",225,--,Orthodox
78b9cb9830d89448,Joe Son,"5' 4""",236,--,Orthodox
f0939c6eb153bb6f,Ron van Clief,"5' 10""",190,--,Orthodox
130bc2e8173eb659,Jason Fairn,"6' 1""",230,--,
fb7d65916e245b4b,Eldo Xavier Dias,"5' 11""",180,--,
92cecf698beaee00,Kevin Rosier,"6' 4""",275,--,Orthodox
9608a0ac10c59064,Roland Payne,"5' 9""",205,--,Orthodox
fee9bad1a2806d7c,Emmanuel Yarborough,"6' 8""",770,--,Open Stance
00c000e03efcff99,Johnny Rhodes,"6' 0""",210,--,Orthodox
ecc1a642a032189e,Orlando Wiet,"5' 10""",170,--,Southpaw
d8fb4c609ed1dbdb,Fred Ettish,"6' 0""",180,--,Southpaw
be18db2f22ba7a43,Scott Morris,"5' 10""",210,--,Orthodox
2c7ce739df8b489f,Minoki Ichihara,"5' 7""",178,--,Orthodox
df301c8597b470ef,Scott Baker,"6' 0""",210,--,
821f24aa96075870,Alberta Cerra Leon,"5' 8""",238,--,
ab4ee20a8631e28b,Robert Lucarelli,"6' 2""",245,--,
ee4788a48dcaa911,Frank Hamaker,--,--,--,
ca8d202ae7619c27,Thaddeus Luster,"6' 3""",210,--,
693719210b8efe96,David Levicki,"6' 5""",275,--,
44a269d19331286a,Ray Wizard,--,--,--,
93743772d01a8ff2,Sean Daugherty,"6' 0""",175,--,
