normalized_name,source,canonical_id
yanal ashmouz,ufc,f1fe8d640302d684
mark choinski,ufc,bc2a324521f4f42e
billy ray goff,ufc,c9bb479dabdb48bf
kurt holobaugh,ufc,ecdf6dcdb523bb8d
rayanne dos santos,ufc,cfd0252570ae2229
sodiq yusuff,ufc,98def16d7bb14aa9
nursulton ruziboev,ufc,37962e622840843a
gabe green,ufc,37ab9320fc514bf9
connor matthews,ufc,37f91d57ed109584
elise reed,ufc,ca846720b8878cbc
carlos hernandez,ufc,d7974c32755e4b64
luana pinheiro,ufc,0ce8ac03e1fc8da4
jose aldo,ufc,941e2615d914d962
jeongyeong lee,ufc,be964441477111de
brad katona,ufc,b4f7cacb2ddc5231
santiago ponzinibbio,ufc,3e56f6fcc29a8f9d
serhiy sidey,ufc,1f5d82279eb460df
miesha tate,ufc,adae0f478fafba7e
marina rodriguez,ufc,c42bb75b660872de
gaston bolanos,ufc,9ffda31f36b02c95
dontale mayes,ufc,83c80f54de1b32fe
ivana petrovic,ufc,9a0d9b9d8c551d65
anthony smith,ufc,c64e85074d1984f8
jimmy flick,ufc,78ebf7d241e77844
evan elder,ufc,debe6f0d96121434
alatengheili,ufc,a47743ba4ed6cb92
cameron saaiman,ufc,0eed054506a94abf
roberto romero,ufc,bb1e1ffc193f75f8
chelsea chandler,ufc,4068eabd52a7fa93
michael chandler,ufc,2ec8d26e4041f9fb
yair rodriguez,ufc,5a9c4dff8eee3cd8
sean woodson,ufc,a238e2e4c9670e90
yan xiaonan,ufc,c58c3a863045d224
darren elkins,ufc,297d71e3e51e67fc
cortavious romious,ufc,d0241a094460f6a1
diana belbita,ufc,4c2501ed3cec6b3c
istela nunes,ufc,4d3420e4479f7e2d
victor henry,ufc,d711c2758350cbf5
pedro falcao,ufc,3ae417889e6fa052
cj vergara,ufc,daa8caf6878b4796
ronaldo rodriguez,ufc,59fcc641cfc67b7d
vinc pichel,ufc,e743c67e21cfa0e9
gabriel miranda,ufc,a24790347db005b3
gunnar nelson,ufc,6e78fc11797303ec
molly mccann,ufc,09257c82f023e752
jordan vucenic,ufc,cb8d5ce5014434c9
felipe dos santos,ufc,d49758d4b92d2200
mick parkin,ufc,a0cd4255eec2a5b8
puja tomar,ufc,7915c978759b49fb
caolan loughran,ufc,fae7eb34e7f7da2a
guram kutateladze,ufc,2cf328c893839744
seungwoo choi,ufc,c75a488268aa12f7
aj cunningham,ufc,4fc09af1b39d39ae
carlos vera,ufc,7331db060c1586eb
andre lima,ufc,e1601c0597a7b444
josiane nunes,ufc,42ef43eb5a5e2399
yuneisy duben,ufc,60800421a8c78d84
rei tsuruya,ufc,0488ce27e1b8bb1d
armen petrosyan,ufc,5d5dc3bf943ec3f3
julian marquez,ufc,d46685b2069b7029
andrea lee,ufc,d64eea071f4c4273
ramazan temirov,ufc,fea9efc9272d4900
melsik baghdasaryan,ufc,7a88ea78c1ad646f
dylan budka,ufc,5941bd38f1fe3952
julia avila,ufc,623decd8a3a04ba3
justin tafa,ufc,8536eeb50cbb47fd
gabriel santos,ufc,08225d9bd0971e37
kevin jousset,ufc,860c192798dd902a
anshul jubli,ufc,5d343b433377ccd9
jairzinho rozenstruik,ufc,bc712336ca186386
damir hadzovic,ufc,91b7ec57781273b3
lucas alexander,ufc,d4e93a7ddec657bc
jamal pogues,ufc,085a230fc9e8aafb
carlston harris,ufc,2e98f3a31b40b58f
abdul razak alhassan,ufc,37c471a0293b8114
jose johnson,ufc,7aeb78dffc4f5978
ihor potieria,ufc,602460be3bce1990
trey ogden,ufc,64cc87d3b1415720
preston parsons,ufc,a26f4c35afe8c6bb
magomed gadzhiyasulov,ufc,97c47845e7f9a88b
viktoriia dudakova,ufc,9f310e095342e68c
joe solecki,ufc,97b41815ee1fcfd0
colby covington,ufc,b7f5a832b68bad95
billy quarantillo,ufc,15a5d250b43e99c3
ottman azaitar,ufc,a08d0019ab93b5d6
fernando padilla,ufc,9b0a5e128fb051a5
josefine knutsson,ufc,194c30e0b6259280
shavkat rakhmonov,ufc,04af9104a6d2ebbc
kron gracie,ufc,87cca15cbb8f6d7b
bryan battle,ufc,64779053fdf01be7
chris weidman,ufc,621594f54b916cda
clay guida,ufc,8608ea6dda73b4bc
song kenan,ufc,cae5d7218cbc2994
baergeng jieleyisi,ufc,5594f32554f40119
kiru sahota,ufc,a570bb75254429a2
donghun choi,ufc,15799479f3a9eef4
feng xiaocan,ufc,74b3453b11f32b2f
jon jones,ufc,4675830a8d994d0e
stipe miocic,ufc,d534705eda01adaa
james llontop,ufc,9ae6be6b0db58d78
jonathan martinez,ufc,b7b781c36eec84ca
damon jackson,ufc,e23b0c40b31209fc
mickey gall,ufc,8b5a35b5b96d68de
bassil hafez,ufc,26596dd02f66a52e
zachary scroggin,ufc,052d911848d69ea8
matthew semelsberger,ufc,faeba0b553b119db
cody stamann,ufc,77051a019991ecab
caio machado,ufc,473d57add1655a1a
trevin giles,ufc,aee5bfbf2cc387ac
pedro munhoz,ufc,c3bcfc16b4af14a3
jack shore,ufc,0651190a213d45b2
alexandr romanov,ufc,f18236a4cfbcb1d5
rodrigo nascimento,ufc,5de030e625a4928c
garrett armfield,ufc,3930350bd0ffe056
chad anheliger,ufc,07437ba38048dad7
rafael dos anjos,ufc,9bb425f4d50a87eb
victor hugo,ufc,fca2542155e4fd20
jake hadley,ufc,b6e46aa39a0633e8
daniel pineda,ufc,e0506c372c3a8916
matheus nicolau,ufc,f9289606c5dd9dc2
tamires vidal,ufc,90ac0050b15a98ba
jessica penne,ufc,dd08899a91fb108b
robelis despaigne,ufc,3fbed33ac7d823ae
jared gooden,ufc,a5ad19d30b712b5e
jonathan pearce,ufc,c62d07b2a13212ac
cory mckenna,ufc,d2f5ea74eafaebd7
dan argueta,ufc,e8d76aa17db4a164
cody haddon,ufc,8a1aa5c3cd50dedf
raquel pennington,ufc,045c822cfbde9b37
ovince saint preux,ufc,9bc937f20639dce9
carla esparza,ufc,932f0c2a98982c95
tim means,ufc,73c7983d59bbc307
da woon jung,ufc,8a16937a5715022f
roosevelt roberts,ufc,64c7119b9beb015a
taylor lapilus,ufc,64f842aa46e8b2d6
victor altamirano,ufc,edf83b64bd3557d4
irene aldana,ufc,1b1d9afb92063b51
yazmin jauregui,ufc,1e3c1b3b3d096236
trevor peek,ufc,122fde0994a2f457
brendon marotte,ufc,bbcda1c072a0629b
zygimantas ramaska,ufc,2ea36694e624be84
victoria leonardo,ufc,d77d7e2d8258cc82
li jingliang,ufc,766e3c91dde6eea2
josh culibao,ufc,292dbb8896fa15dd
herbert burns,ufc,aae070309e2d5bd6
alex reyes,ufc,55f5bdaf0015030b
ricky glenn,ufc,2aefc53c93252102
charalampos grigoriou,ufc,59d44e0872a38402
pannie kianzad,ufc,f9a5ee6982ab08de
karl williams,ufc,3a626ef8b2524507
jarno errens,ufc,b2a055c8912b755a
tony ferguson,ufc,81d9e153155e5028
denis tiuliulin,ufc,ac0eb50df9130917
muhammad mokaev,ufc,5cb64276b6b9ea55
kaynan kruschewsky,ufc,16b49cd67451547b
bill algeo,ufc,fb02ddf6816c3234
brian kelleher,ufc,a374c5a5b49514b5
loik radzhabov,ufc,3f4bec1add6816db
lucie pudilova,ufc,b4ee0bfbd422d135
mariya agapova,ufc,52626334298457ab
josh fremd,ufc,0ffab957d9aa8189
yanis ghemmouri,ufc,c5a2577d5e259890
michelle watersongomez,ufc,c9ff426866e8dfd3
andrei arlovski,ufc,419200e8de9e524f
kyung ho kang,ufc,abd8076120059678
brady hiestand,ufc,222714af832f4c52
josh quinlan,ufc,c8deb768d421f009
nate maness,ufc,02a12331a51dc780
shayilan nuerdanbieke,ufc,777df79be81ed0b5
miguel baeza,ufc,0c3ba783cdf08931
jesse butler,ufc,9d8fb694a135a041
montana de la rosa,ufc,5b6371044f5a293b
vinicius salvador,ufc,37f101d3e49473e4
victor martinez,ufc,c54bce0af7e7b01b
warlley alves,ufc,67a410ddf634d5bb
kleydson rodrigues,ufc,72b8ddd1d482149e
emily ducote,ufc,623bd6b0fd789a01
alex caceres,ufc,ce7d7ddb1d8b6120
rani yahya,ufc,53d8cc811f1d597c
michal figlak,ufc,52f1431e2d267251
marnic mann,ufc,bebded19c24fef05
liang na,ufc,0797fc8692d8f81a
gabriel benitez,ufc,aba6a9466ceffa17
holly holm,ufc,607dc533c6850458
christos giagos,ufc,8eb101f19687b2c1
germaine de randamie,ufc,c9ae734f2686dd84
julio arce,ufc,8fa232d3a73d0de7
anton turkalj,ufc,73edf033b8cfef8a
aj dobson,ufc,c466cc5888c59b0e
luis pajuelo,ufc,92c3d765853df119
igor severino,ufc,9921189d16efbd99
bryan barberena,ufc,ae6df173f33fe54b
natan levy,ufc,c1913c3d6026e4d0
katlyn cerminara,ufc,c9317300533eb973
philipe lins,ufc,b44d9aa783723762
josh parisian,ufc,85e36eed269a8e5f
joanne wood,ufc,7155981bfdf4c28b
maryna moroz,ufc,05af8dd8adafc68a
tyson pedro,ufc,63794d4370198ec0
jamie pickett,ufc,e891217b7a2b4f16
claudio ribeiro,ufc,ccff59f4a6c0e287
mateus mendonca,ufc,185ca098bbf84581
daniel lacerda,ufc,fc0cf228f2ac9a7e
denys bondar,ufc,71b1dc219f0b4ff4
marcos rogerio de lima,ufc,b6c51b7cbb426717
val woodburn,ufc,9e3de4de1af35063
devin clark,ufc,38942375bcbe06a6
zac pauga,ufc,f6b8314c88557af7
fernie garcia,ufc,8dfca53c3e78795e
aliaskhab khizriev,ufc,1581a12ff499bd32
makhmud muradov,ufc,340ad4c65112927b
pete rodriguez,ufc,53a21fcd399412c4
blake bilder,ufc,a6b28b78bf4b32a5
landon quinones,ufc,1462bc5fa3cbce3c
yohan lainesse,ufc,d662f90d5ab81f35
malcolm gordon,ufc,6cc637cd5f5cb08b
phil hawes,ufc,186b7b196c354140
shannon ross,ufc,a45448a6818f77fd
stephanie egger,ufc,eb1777d4ea8e9571
wellington turman,ufc,93635f958774e503
nick aguirre,ufc,a69391b7c397ed8f
mark madsen,ufc,009be4cefec0c547
marc diakiese,ufc,94dc256b3094fcef
abu azaitar,ufc,22b9b0e38edecc5c
mike breeden,ufc,dcea68f4ed60b8fd
jinh yu frey,ufc,da2e5ecb2d502d25
jennifer maia,ufc,cf9572aa5a2a4ee3
tj brown,ufc,f3c574f8acb0fd6a
ashley yoder,ufc,2bc62ac33dcb370f
kanako murata,ufc,ed2b4a84df012d8d
johnny munoz,ufc,6b235eef63a135bd
aj fletcher,ufc,1ebe45b826ab0427
andre fialho,ufc,9beb40ad2fcb278d
jake collier,ufc,87efda5e3f5fbc2a
hannah goldy,ufc,aef794c9754597d7
terrence mitchell,ufc,4ce8b98017838f92
john makdessi,ufc,0f3f095136c21a97
blood diamond,ufc,f4094ae72b9562f5
shane young,ufc,b037d86e6da0a231
zarah fairn,ufc,a802ffbb7c452531
chan sung jung,ufc,161e2b9043cbb030
taila santos,ufc,73dcdd41661adf51
parker porter,ufc,d6e67f7fd5f489a3
yusaku kinoshita,ufc,8c40f8d46a6995b9
hakeem dawodu,ufc,b48c93d5e1721e67
chris daukaus,ufc,f804db5c754b58ad
tafon nchukwi,ufc,360f2cc2f016e6ac
jp buys,ufc,5b7c7c83602d9b20
gavin tucker,ufc,ee9d919453a41a80
aleksa camur,ufc,7a868cb67cd37a18
danny roberts,ufc,61f87be764325b01
jonny parsons,ufc,4eb7dddb4cd45ec1
albert duraev,ufc,8f422d41a940e93c
tucker lutz,ufc,dc2d95b1cce62691
austin lingo,ufc,214a2a8ba3e64fcd
genaro valdez,ufc,6f7956e788616622
tyson nam,ufc,d060e977f1b102a4
alexander munoz,ufc,ccd8beaad6c9957f
carl deaton,ufc,14c2b57107bfd0c6
ashlee evanssmith,ufc,935f4105a8433e91
robbie lawler,ufc,ef4e659341d92d79
kamuela kirk,ufc,7a7707b49ee6909b
damir ismagulov,ufc,5a7bb98211f03ab6
kevin lee,ufc,27bc00fdf8ab932c
blagoy ivanov,ufc,70ee39eb53d14bc1
zhalgas zhumagulov,ufc,820b6fd2cd06ae44
ronnie lawrence,ufc,a9976b0f038ad666
amanda nunes,ufc,011485d53d482aca
david dvorak,ufc,7f23574923bc2c13
maria oliveira,ufc,09efcf1044196013
abubakar nurmagomedov,ufc,ec7a27f968fc9b33
maxim grishin,ufc,cc66dc906fe562a1
orion cosce,ufc,6d436617bea66aac
ilir latifi,ufc,276b452a5c1e2a15
nick fiore,ufc,d2dc01dd351d55d6
takashi sato,ufc,6c5b2817264e8783
matt brown,ufc,8768279dfade97b4
chase sherman,ufc,055f2660d67201cf
ji yeon kim,ufc,66625705042e3e34
mandy bohm,ufc,a5bcb9a27bbe7cef
jessicarose clark,ufc,67d0649cbcca4b0d
braxton smith,ufc,6c947857075730fe
joseph holmes,ufc,078a0c62a7f98405
journey newson,ufc,3fda9f65c223aa68
batgerel danaa,ufc,6548b398e3d39f7f
zak cummings,ufc,127d33414821076e
ed herman,ufc,fda46d5a07b62c2d
aaron phillips,ufc,34d38cbb8609aaa8
jorge masvidal,ufc,c1173e915abc963f
cynthia calvillo,ufc,f61afe64bddc9294
steven peterson,ufc,9d03eaf7a17b94a3
makwan amirkhani,ufc,8019e2ad75c010a4
omar morales,ufc,0aa3f2867f59903c
guido cannetti,ufc,faba7f0f67d88f35
raphael assuncao,ufc,9594c184c4d83b7e
tony gravely,ufc,e3c4bca51aa2bdd4
trevin jones,ufc,4e9acaeebe49bd23
derek brunson,ufc,793a0a521e0b9ff7
mana martinez,ufc,16a29d115b3e37f4
augusto sakai,ufc,3e1f496aca017284
erick gonzalez,ufc,bb1b0654f5428e9e
rafael alves,ufc,85676ed9a7898a46
jordan wright,ufc,9492268d8774c0a4
william knight,ufc,08b1e6f4c8b49a3c
lina lansberg,ufc,0dbc2b27f95b406a
khusein askhabov,ufc,ede79ed0a9e69d05
juancamilo ronderos,ufc,641c6584aeb2ef68
don shainis,ufc,0054611c67a279b0
zubaira tukhugov,ufc,892f9bf53bd1ac3b
seungguk choi,ufc,f2d740f911230633
glover teixeira,ufc,491ab1255e4baf78
mauricio rua,ufc,f17ac6ab2aefbdc9
mounir lazzez,ufc,389c9f320df4a0aa
shamil abdurakhimov,ufc,4372f2baf2131250
cheyanne vlismas,ufc,02daaff72f859e6e
saidyokub kakhramonov,ufc,a6d428cee57daf21
sergey morozov,ufc,21e42c25f8200a44
darren till,ufc,ef49463c1b030ad3
jay perrin,ufc,bf51dc1830ee0331
dalcha lungiambula,ufc,7851263522fb102d
steven koslow,ufc,af39dff621338816
scott holtzman,ufc,521c47a71a0bf512
marcelo rojo,ufc,9a3d4a20016a03e0
kevin natividad,ufc,8347bba185c66013
frankie edgar,ufc,45250c3c3f7ab5ad
brad riddell,ufc,6bd0d703c648d687
silvana gomez juarez,ufc,2dd7722633b1ce7b
michael trizano,ufc,2def730e463beea2
nicolae negumereanu,ufc,0ecdf0e50055dbdc
darrick minner,ufc,32b54efa17dd09e6
shanna young,ufc,ec2c1c878d169469
benito lopez,ufc,a4264e3d664f208f
liudvik sholinian,ufc,affb659e10d6cd2d
carlos candelario,ufc,e503c6a1065a60f9
ramona pascual,ufc,3c35e52c39c14b92
jared vanderaa,ufc,9ee1b4b7ce888501
carlos mota,ufc,f9c74cd1e12dddf7
joshua weems,ufc,f363006d45245a2d
tj dillashaw,ufc,82ba41d5b0d1bd4d
gadzhi omargadzhiev,ufc,fc5ed93b9af75353
misha cirkunov,ufc,785759d90c61ba89
brandon davis,ufc,0432ba12b6296c1d
nick maximov,ufc,b0fc9b463c44f7ea
mike jackson,ufc,0662ef4422da2b62
francisco trinaldo,ufc,0f5f06baf411efde
aleksei oleinik,ufc,c1bb91c6b93b4b4f
jesse ronson,ufc,854e005d02f4fc4d
krzysztof jotko,ufc,aa24645f9e10d443
randy costa,ufc,416fb42c0fa5f7f5
alen amedovski,ufc,c218493d5752901e
louis cosce,ufc,0f8a323857fc0cf8
cameron vancamp,ufc,1c209565f0bc5032
nate diaz,ufc,31043c77d0796678
danyelle wolf,ufc,2f2fce589c123f8d
darian weeks,ufc,778e04910c886e08
alessio di chirico,ufc,03e27747dcc820b7
khalid taha,ufc,84a0f4e2cc595935
luke rockhold,ufc,bf516243a7e143d6
wu yanan,ufc,74f92ba368c34527
harry hunsucker,ufc,c89b0a7cd08a3b08
leonardo santos,ufc,3e7473db3e9cd66d
luis saldana,ufc,9d56d022b89c876b
francisco figueiredo,ufc,96d26c977eadb3a2
dominick cruz,ufc,f2093bbdb37c45da
nina nunes,ufc,345d5e7b840840a7
charlie ontiveros,ufc,2221d5bee0554c41
jason witt,ufc,c5915a36a2292c64
thiago santos,ufc,e3f7c41decece828
sam alvey,ufc,83c4c92f55a67eb0
miranda granger,ufc,b00a827ba950711c
alexander gustafsson,ufc,6e0125117e60787c
charles rosa,ufc,8f8acc8ee6e86f42
claudio silva,ufc,426a84763e12ff85
shane burgos,ufc,cd0f641530fba765
dwight grant,ufc,3411cece8b9fb184
antonina shevchenko,ufc,2651aa1e611abadc
cortney casey,ufc,5d2616ed7d9393ad
karl roberson,ufc,6714baa6b0fabf58
donald cerrone,ufc,f9ac8755c4e77c77
uriah hall,ufc,bb1e94f2c695817f
jessica eye,ufc,6e00e788ecbc2679
alan baudot,ufc,1095245810dfbeb2
raulian paiva,ufc,33936cc54a3063f8
tony kelley,ufc,c7dfe4e7b38bd955
danny chavez,ufc,1ba233ad38f5f9a4
gloria de paula,ufc,2038fc2e7818a453
eddie wineland,ufc,aab04e4824bdcdff
deron winn,ufc,d85a3bac3d978fe7
joanna jedrzejczyk,ufc,ab48c02798b0519f
ramazan emeev,ufc,c24cabb430a22ffc
poliana botelho,ufc,90ff9eb69a93b747
zarrukh adashev,ufc,4eed58e5bd18958a
askar mozharov,ufc,3f031bdfa8884b20
felice herrig,ufc,fb1deef08e2ad891
alex da silva,ufc,3ebd466ff310263d
niklas stolze,ufc,177f34a1202d6c93
jeff molina,ufc,e0c4f89412167696
andreas michailidis,ufc,e07aa1ed90aec655
felipe colares,ufc,87cea4c3788f54ec
louis smolka,ufc,0c0016ad37c41682
frank camacho,ufc,104b7a2a65da1a64
alan patrick,ufc,a5088999b75e2fc6
tristan connelly,ufc,9dba8cd1433ae00d
gina mazany,ufc,c7810eba428993e0
sergey khandozhko,ufc,bec62ac2cee55f69
ike villanueva,ufc,f19ec4821b69587f
cameron else,ufc,908abe7c4aed1322
dean barry,ufc,ef72a64ec445cd63
tj laramie,ufc,b2fc49bb4703d084
brandon jenkins,ufc,918a7035bef13acc
kevin croom,ufc,dab8c8f04f0f99eb
aspen ladd,ufc,5d5877920d4e50a5
kay hansen,ufc,af325d669dc28d60
askar askarov,ufc,ae907070e81a7814
sara mcmann,ufc,24be548f637cdc8d
bruno souza,ufc,6861d64930777d52
kazula vargas,ufc,abec838c9b8cf79d
mike grundy,ufc,46f9e3a3efef970e
timur valiev,ufc,7303f16a5757c357
marlon moraes,ufc,379d024344ca05f6
sabina mazo,ufc,1e013ec113e94678
alex oliveira,ufc,a2575ff610d16284
greg hardy,ufc,e7b88fa57ffb42cb
devonte smith,ufc,2a5d37e65372331c
alejandro perez,ufc,04e3bf593020f3f9
micheal gillmore,ufc,d7819b260c6f39d6
chas skelly,ufc,19898637e10ad33c
mark striegl,ufc,38583c52c529dc65
jesse strader,ufc,2a0e73004d99c8a0
roxanne modafferi,ufc,306d7ee12bbe1fef
fabio cherant,ufc,13c5e090b6868e27
alexis davis,ufc,3c7b3ee018c0c0c3
danilo marques,ufc,9d4cd1755f37f957
francis ngannou,ufc,89ecc089522bbcab
rogerio bontorin,ufc,1b2245155a92a358
dakota bush,ufc,b788710d39ebd033
sijara eubanks,ufc,f178c1af18f83cd5
andre ewell,ufc,3a6deabfcbb204d7
matt sayles,ufc,aefa91645d63ab49
ryan hall,ufc,d95d3d7bfd15e7f1
maki pitolo,ufc,8a0cb9e5ef6f57d0
mallory martin,ufc,e8537d08d84aaea2
chris gruetzemacher,ufc,9f799b7a3647f47b
sean soriano,ufc,ebbcbd9df5799314
ben rothwell,ufc,33387982334c4627
felicia spencer,ufc,70e2a19e3dec5f31
leah letson,ufc,25cd664951a78492
collin anglin,ufc,8a820786ab3bc2ea
liana jojua,ufc,a93d965dbe18fc74
al iaquinta,ufc,a7ea31deabd77a15
jordan williams,ufc,82b4ac7b2ab3eafb
gian villante,ufc,be4f3c753991fea0
john allan,ufc,b2d78c1271922be6
shamil gamzatov,ufc,58445a4ff4f7d6d9
hu yaozong,ufc,947b5835682bf007
laureano staropoli,ufc,22261a1bef37a657
khama worthy,ufc,c85c178b6d260ec6
livinha souza,ufc,1bd875af60261100
randa markos,ufc,05018fd6588f6bf5
zviad lazishvili,ufc,5b248fbc7ea26c03
carlos felipe,ufc,9c0660fd9c0a82f5
andrew sanchez,ufc,3ab17675aa10c149
bethe correia,ufc,7f2d4f1e239cd7b0
gaetano pirrello,ufc,338564020148f275
johnny eduardo,ufc,4d0db0a8f33630df
nick diaz,ufc,6b7b0a0f8b7ef2a7
martin sano,ufc,6c9d5b4b53d186f3
antonio arroyo,ufc,20184f36071fdaa3
mike rodriguez,ufc,53ba0dd370c19b38
sarah alpar,ufc,44852969f473e28a
impa kasanganay,ufc,76de23d141fb4ab4
gustavo lopez,ufc,78de61bdd2eec594
emily whitmire,ufc,f7da270edb938da9
david zawada,ufc,f4ac3c61f20e824c
luigi vendramini,ufc,5d02dfb7063877da
darren stewart,ufc,91849c6a42cec353
domingo pilarte,ufc,0cdf886f3d227f07
bea malecki,ufc,e05181a70815352c
sasha palatnikov,ufc,b5924260141b7b2d
casey kenney,ufc,2c6080cef7de1112
drako rodriguez,ufc,7e82a2b9326866dc
anderson dos santos,ufc,b42a3ba36956443e
jamey simmons,ufc,3af7ff7f1e5a58cb
kai kamaka,ufc,62c22d8f8fd6a0fc
ryan benoit,ufc,418b606085256d99
ian heinisch,ufc,f83eb8d8634c7c8b
marion reneau,ufc,b9b9c313e5c6dda9
conor mcgregor,ufc,3437154cd3a90944
carlos condit,ufc,729efb142c857499
omari akhmedov,ufc,d8ebe7e210f2be7a
jerome rivera,ufc,53e952ec79277dbd
michel prazeres,ufc,bfdb8b386085cd2a
justin jaynes,ufc,d19518df34f13b97
yancy medeiros,ufc,d38841bd684d292e
dhiego lima,ufc,1140aae1c29e9d20
roque martinez,ufc,962340bb6735df1d
lara procopio,ufc,a5d68f68f0094cd8
demian maia,ufc,6713c4346fedb74e
walt harris,ufc,05f0c04f8a362a98
victor rodriguez,ufc,37aecd5f660c5468
jacare souza,ufc,fc98a30687f898be
kevin aguilar,ufc,434c4533ee6ced38
maurice greene,ufc,1342d30574397e2a
gregor gillespie,ufc,d5fe98f320db9177
christian aguilera,ufc,84e0acba6b6989d7
kb bhullar,ufc,60357e8e5ccd6642
luke sanders,ufc,a1a49cdffbc30a5a
stefan sekulic,ufc,ced4bb5e6c399d9f
justine kish,ufc,c3a66d9a60dd2aa5
luis pena,ufc,f8fd3739aea24944
juan espino,ufc,f3a0ba27b6389def
bartosz fabinski,ufc,81125231bb2452e6
anthony birchak,ufc,00a7dead94addc98
mike perry,ufc,5a081fedf02d264e
yorgan de castro,ufc,dea7ffef261a8d05
jarjis danho,ufc,0fdbd7f62d268a3c
hunter azure,ufc,9494d3823806d705
jordan griffin,ufc,1de38f7d8fb8d358
tyron woodley,ufc,234e401b933021e9
thomas almeida,ufc,e6379804d274f18b
ray rodriguez,ufc,389b2776826e2183
megan anderson,ufc,a79c4aee9beabe3c
joseph benavidez,ufc,e6f6145fe8ea9b4f
jordan espinosa,ufc,27fc42f9a706f56f
aalon cruz,ufc,2212a11deddf09e9
jimmie rivera,ufc,5e869f0c15c040a1
vince cachero,ufc,5668fe3e6594964f
shana dobson,ufc,3ce903e83dc04f1b
alistair overeem,ufc,95295c6d09da96b8
martin day,ufc,9499fe7d747d0f34
antonio carlos junior,ufc,f491e5b61e233295
nik lentz,ufc,e2240e3eb9126bdc
vinicius moreira,ufc,aa41f7f0d38a67de
tom breese,ufc,148d822e1dea0f93
markus perez,ufc,ce471f6dfcf74671
sarah moras,ufc,4f23f239b3d21464
vanessa melo,ufc,3a3f13123202e918
jacob kilburn,ufc,2983f5d00ab2638c
anthony pettis,ufc,343c6105cf09b9d0
carlton minus,ufc,23c1e61e1ba65f5a
junior dos santos,ufc,dcf847d0a8a01d97
peter barrett,ufc,4b54780dc1d97640
matt wiman,ufc,97e7d984b48352c5
jose quinonez,ufc,549165f7f79174d7
spike carlyle,ufc,e8d807c9e390d51a
rachael ostovich,ufc,e347ee8e3910d025
alan jouban,ufc,4e21937bdeeb560a
paul felder,ufc,7ad133208bc2db85
geraldo de freitas,ufc,a00cf5981fc6d71d
claudia gadelha,ufc,44918fe767a2de14
bevon lewis,ufc,8a049373a2a84299
eduardo garagorri,ufc,a8fb592d1aeb112c
anderson silva,ufc,e0bb36858bb098ed
jack marshman,ufc,d7d0a744c37e13b2
cole williams,ufc,bd1c5732887fde10
justin ledet,ufc,4a05954c21616905
khabib nurmagomedov,ufc,ca28d243e6192a51
liliya shakirova,ufc,ed592d591ec76293
stefan struve,ufc,a7c7a501e7a869be
alexander yakovlev,ufc,799dd06859f77981
james krause,ufc,134af54a111164fe
john phillips,ufc,d921d3b3d9963814
gadzhimurad antigulov,ufc,416ff8c1a4180299
ali alqaisi,ufc,0229ec05be3b5c16
dequan townsend,ufc,70b86840583e4476
jessin ayari,ufc,a8be76aa4fb85a6f
diego sanchez,ufc,4962c96a48ca925d
jeff hughes,ufc,93f287cc2018f186
khadis ibragimov,ufc,06756b8363a94869
mirsad bektic,ufc,6b602b04723c3010
mara romero borella,ufc,c3ad22eba62622cc
irwin rivera,ufc,96935891bb3c57c1
brok weaver,ufc,4ab925019d108a41
anthony ivy,ufc,903bc4f242244fea
zelim imadaev,ufc,70f283c556ef76b9
cole smith,ufc,a095427614b881da
ricardo lamas,ufc,c6d0d7076cdbe1cc
austin springer,ufc,02e118ad09598e41
hannah cifers,ufc,5fd8b8d0052c2e7f
daniel cormier,ufc,fa7951170a82844b
john dodson,ufc,f7ff934ebabca99a
frankie saenz,ufc,63709c72e319f071
rogerio nogueira,ufc,0e5c700cf4d34dca
fabricio werdum,ufc,657eb3a13c1e3df4
peter sobotta,ufc,ea0a54c6803d2a80
raphael pessoa,ufc,93e0c995571f5283
nad narimani,ufc,3e7b3a771a5220bb
joe duffy,ufc,0fdb91b86ccca031
brett johns,ufc,3be7fbb43facaf39
davi ramos,ufc,18b8e1c10912056d
chris fishgold,ufc,86aae8579e756674
paige vanzant,ufc,58a74bb53dfe5194
danny henry,ufc,e15e7b06572d49d5
roman bogatov,ufc,630b94233d66e230
lyman good,ufc,71a471f854d82531
brianna fortino,ufc,3e15f9493525e2de
oskar piechota,ufc,9b2bdb38545733e5
max rohskopf,ufc,5bfd8bd253e91d5b
mark de la rosa,ufc,59dc61acb672f524
anthony rocco martin,ufc,79ad657e00d91f5e
charles byrd,ufc,b6c17f70c2c805cf
jussier formiga,ufc,5d3802de0a8afc3c
evan dunham,ufc,e9b1c3372d7a5127
klidson abreu,ufc,cfc7947b16fff1b5
ray borg,ufc,c4b15d22fbd1c0d8
aleksei kunchenko,ufc,ad7313f6ec630c2a
enrique barzola,ufc,3307b917708cb117
yoel romero,ufc,7bb861905f7bed0b
saparbeg safarov,ufc,3297a14934a05841
gabriel silva,ufc,3ff528455b427864
ben sosoli,ufc,74ddb1f1670a7b9e
magomed mustafaev,ufc,d219545977df6023
emil meek,ufc,a0597d768b454501
callan potter,ufc,647818b879ec50f1
corey anderson,ufc,867f4ddd295cd992
juan adams,ufc,920c5cc2e74aaaf6
darko stosic,ufc,d5d988e8f2f712a0
pingyuan liu,ufc,a1695e8a2f195f38
